scheduled_departure_date_local,company_id,flight_number,Difficulty_Score,Daily_Difficulty_Rank,Difficulty_Category
2025-08-04,G7,4468,-0.08458088535545616,248.0,Medium
2025-08-04,UA,1144,-0.0889018120401491,249.0,Medium
2025-08-04,UA,929,-0.09110358066269776,250.0,Medium
2025-08-04,OO,5262,-0.09432258776049053,251.0,Medium
2025-08-04,YX,3638,-0.09552792111052172,252.0,Medium
2025-08-04,OO,5505,-0.09628174876809763,253.0,Medium
2025-08-04,UA,2370,-0.0974267052882827,254.0,Medium
2025-08-04,UA,2067,-0.10163142780248557,255.0,Medium
2025-08-04,UA,764,-0.10329566053363182,256.0,Medium
2025-08-04,UA,310,-0.10390944791816478,257.0,Medium
2025-08-04,UA,2323,-0.1039298644487015,258.0,Medium
2025-08-04,UA,2202,-0.10434009451983955,259.0,Medium
2025-08-04,UA,2649,-0.10717793096219815,260.0,Medium
2025-08-04,UA,1848,-0.1118196390254505,261.0,Medium
2025-08-04,OO,5526,-0.11347521209970217,262.0,Medium
2025-08-04,UA,2290,-0.11465196304107361,263.0,Medium
2025-08-04,UA,739,-0.11526032783791565,264.0,Medium
2025-08-04,UA,490,-0.11835833624883565,265.0,Medium
2025-08-04,UA,2225,-0.1197250771112808,266.0,Medium
2025-08-04,OO,5833,-0.12409448486233332,267.0,Medium
2025-08-04,UA,1270,-0.12841959363543615,268.0,Medium
2025-08-04,OO,5140,-0.12934568403445473,269.0,Medium
2025-08-04,UA,2182,-0.12953061077618802,270.0,Medium
2025-08-04,UA,1269,-0.13042010358703926,271.0,Medium
2025-08-04,UA,1815,-0.13316042311717344,272.0,Medium
2025-08-04,UA,534,-0.13455630842957209,273.0,Medium
2025-08-04,UA,1082,-0.13667544261195833,274.0,Medium
2025-08-04,OO,5493,-0.13715472532569,275.0,Medium
2025-08-04,UA,1923,-0.13950483415579748,276.0,Medium
2025-08-04,UA,1830,-0.14297806325176576,277.0,Medium
2025-08-04,UA,1156,-0.14490631673944063,278.0,Medium
2025-08-04,OO,5427,-0.14742492226619508,279.0,Medium
2025-08-04,OO,5988,-0.14990144336094494,280.0,Medium
2025-08-04,UA,2672,-0.1541951352998423,281.0,Medium
2025-08-04,OO,4809,-0.15497213244454427,282.0,Medium
2025-08-04,UA,1421,-0.1568911495795829,283.0,Medium
2025-08-04,UA,293,-0.15904567533388003,284.0,Medium
2025-08-04,OO,5038,-0.16169616742375498,285.0,Medium
2025-08-04,YX,3603,-0.16291820863888956,286.0,Medium
2025-08-04,OO,5607,-0.1649404030951645,287.0,Medium
2025-08-04,UA,2243,-0.16757249438258032,288.0,Medium
2025-08-04,UA,2497,-0.16861605452123107,289.0,Medium
2025-08-04,OO,5260,-0.16872473412031186,290.0,Medium
2025-08-04,UA,2628,-0.17083974924877712,291.0,Medium
2025-08-04,UA,1168,-0.1711282863444492,292.0,Medium
2025-08-04,OO,5568,-0.17144050727307777,293.0,Medium
2025-08-04,UA,721,-0.1745937448587439,294.0,Medium
2025-08-04,OO,5731,-0.17500561347189603,295.0,Medium
2025-08-04,UA,1239,-0.17694321364602372,296.0,Medium
2025-08-04,YX,3708,-0.18420214368843665,297.0,Medium
2025-08-04,UA,1655,-0.18492870280572227,298.0,Medium
2025-08-04,UA,1502,-0.1862092122636587,299.0,Medium
2025-08-04,UA,1580,-0.18918407927741096,300.0,Medium
2025-08-04,YX,3569,-0.19049134177230315,301.0,Medium
2025-08-04,UA,1859,-0.19094169026680446,302.0,Medium
2025-08-04,UA,1634,-0.19100172237433458,303.0,Medium
2025-08-04,UA,2481,-0.1916414285940974,304.0,Medium
2025-08-04,OO,5337,-0.1953592131928482,305.0,Medium
2025-08-04,UA,481,-0.1953688956790457,306.0,Medium
2025-08-04,UA,1381,-0.1954964480557788,307.0,Medium
2025-08-04,G7,4574,-0.19972469874307203,308.0,Medium
2025-08-04,YX,3409,-0.20225013892168325,309.0,Medium
2025-08-04,OO,5852,-0.2025420174442395,310.0,Medium
2025-08-04,UA,1297,-0.20293670083053747,311.0,Medium
2025-08-04,OO,5695,-0.20311088798088248,312.0,Medium
2025-08-04,G7,4529,-0.2032397546004958,313.0,Medium
2025-08-04,UA,2011,-0.20815362009938257,314.0,Medium
2025-08-04,UA,1316,-0.2095656445227549,315.0,Medium
2025-08-04,UA,1842,-0.20974656842430844,316.0,Medium
2025-08-04,G7,4185,-0.21020690690051622,317.0,Medium
2025-08-04,OO,5948,-0.21132509626751184,318.0,Medium
2025-08-04,UA,1834,-0.21233448348163148,319.0,Medium
2025-08-04,OO,5593,-0.21454211499139994,320.0,Medium
2025-08-04,UA,1576,-0.21464922678557113,321.0,Medium
2025-08-04,G7,4571,-0.2182195045831225,322.0,Medium
2025-08-04,OO,5358,-0.22175654147925616,323.0,Medium
2025-08-04,G7,4194,-0.22299355771254986,324.0,Medium
2025-08-04,UA,1377,-0.22743954021984025,325.0,Medium
2025-08-04,UA,2039,-0.22748486980813615,326.0,Medium
2025-08-04,OO,5565,-0.22796502211066522,327.0,Medium
2025-08-04,UA,2075,-0.23350852217736925,328.0,Medium
2025-08-04,OO,5269,-0.23554425139767676,329.0,Medium
2025-08-04,OO,5314,-0.2384187957600122,330.0,Medium
2025-08-04,UA,2278,-0.2397741813715324,331.0,Medium
2025-08-04,UA,1756,-0.24100632531451358,332.0,Medium
2025-08-04,UA,1933,-0.24186745428466672,333.0,Medium
2025-08-04,UA,592,-0.24197932435352876,334.0,Medium
2025-08-04,UA,1398,-0.2435811694717105,335.0,Medium
2025-08-04,UA,2427,-0.2446799777802457,336.0,Medium
2025-08-04,OO,5977,-0.24490272825302148,337.0,Medium
2025-08-04,OO,5557,-0.24729439981663517,338.0,Medium
2025-08-04,UA,2138,-0.2508717435909989,339.0,Medium
2025-08-04,UA,1097,-0.2531349768952333,340.0,Medium
2025-08-04,UA,312,-0.25349850323591333,341.0,Medium
2025-08-04,OO,5637,-0.2560034099259781,342.0,Medium
2025-08-04,YX,3464,-0.25668257023767443,343.0,Medium
2025-08-04,UA,2100,-0.25729673107514955,344.0,Medium
2025-08-04,YX,3604,-0.25806279485841277,345.0,Medium
2025-08-04,UA,2040,-0.2594414384901992,346.0,Medium
2025-08-04,UA,1531,-0.2597161986110793,347.0,Medium
2025-08-04,UA,793,-0.2638261900421821,348.0,Medium
2025-08-04,G7,4188,-0.2643241763357959,349.0,Medium
2025-08-04,OO,5564,-0.2665091077777839,350.0,Medium
2025-08-04,UA,1989,-0.2672063544500978,351.0,Medium
2025-08-04,UA,411,-0.2681555435932704,352.0,Medium
2025-08-04,OO,5251,-0.2694095279463964,353.0,Medium
2025-08-04,OO,5362,-0.2753842237740608,354.0,Medium
2025-08-04,OO,5125,-0.2770389814301133,355.0,Medium
2025-08-04,OO,5289,-0.27705579563006066,356.0,Medium
2025-08-04,G7,4173,-0.279727832701446,357.0,Medium
2025-08-04,OO,5100,-0.28058244964330253,358.0,Medium
2025-08-04,G7,4501,-0.28086807935214625,359.0,Medium
2025-08-04,UA,2099,-0.28113478882177295,360.0,Medium
2025-08-04,UA,2385,-0.2823564035078521,361.0,Medium
2025-08-04,OO,5398,-0.28250793082080083,362.0,Medium
2025-08-04,G7,4484,-0.2841737955884044,363.0,Medium
2025-08-04,UA,2144,-0.28420137594863937,364.0,Medium
2025-08-04,OO,5121,-0.2860373419386262,365.0,Medium
2025-08-04,UA,1617,-0.2877247575182541,366.0,Medium
2025-08-04,UA,1139,-0.2879637139393003,367.0,Medium
2025-08-04,G7,4554,-0.2901047002962775,368.0,Medium
2025-08-04,UA,1448,-0.2904082451105027,369.0,Medium
2025-08-04,OO,5499,-0.29073154702733855,370.0,Medium
2025-08-04,YX,3598,-0.2908287336996848,371.0,Medium
2025-08-04,UA,2148,-0.29101735445198157,372.0,Medium
2025-08-04,OO,5631,-0.2910302294549891,373.0,Medium
2025-08-04,UA,399,-0.29108140727645704,374.0,Medium
2025-08-04,UA,1823,-0.29178078527650464,375.0,Medium
2025-08-04,UA,1612,-0.2955488788324426,376.0,Medium
2025-08-04,OO,4748,-0.29682251667385584,377.0,Medium
2025-08-04,OO,5819,-0.2994385477157841,378.0,Medium
2025-08-04,UA,1657,-0.3018257508870729,379.0,Medium
2025-08-04,OO,5446,-0.3028633575228302,380.0,Medium
2025-08-04,UA,1909,-0.30301051723873074,381.0,Medium
2025-08-04,G7,4590,-0.30313904582629,382.0,Medium
2025-08-04,UA,1693,-0.3033462846968784,383.0,Medium
2025-08-04,UA,664,-0.30548353995935135,384.0,Medium
2025-08-04,OO,5608,-0.30730743278971234,385.0,Medium
2025-08-04,OO,5536,-0.30867933698700684,386.0,Medium
2025-08-04,OO,4645,-0.3094192572530317,387.0,Medium
2025-08-04,OO,5292,-0.3097982945266533,388.0,Medium
2025-08-04,UA,1851,-0.31142201537243175,389.0,Medium
2025-08-04,UA,1006,-0.3121744504256622,390.0,Medium
2025-08-04,YX,3433,-0.3133767241169496,391.0,Medium
2025-08-04,UA,611,-0.31349531603899705,392.0,Medium
2025-08-04,UA,2329,-0.31406377833547694,393.0,Medium
2025-08-04,UA,2343,-0.31471776289500764,394.0,Medium
2025-08-04,OO,5521,-0.3193463677596632,395.0,Medium
2025-08-04,UA,1010,-0.3195897147497126,396.0,Medium
2025-08-04,OO,5517,-0.3214052913770084,397.0,Medium
2025-08-04,OO,5131,-0.32319635960108434,398.0,Medium
2025-08-04,UA,1905,-0.3239983061302186,399.0,Medium
2025-08-04,UA,1872,-0.32453379419144684,400.0,Medium
2025-08-04,YX,3707,-0.3249507591994928,401.0,Medium
2025-08-04,UA,2251,-0.3249821382778121,402.0,Medium
2025-08-04,YX,3568,-0.32810409122727674,403.0,Medium
2025-08-04,UA,1899,-0.32817337762475834,404.0,Medium
2025-08-04,G7,4549,-0.3285759480039675,405.0,Medium
2025-08-04,UA,2378,-0.3300606305936418,406.0,Medium
2025-08-04,YX,3718,-0.3308921052181029,407.0,Medium
2025-08-04,UA,2684,-0.33220876694076384,408.0,Medium
2025-08-04,UA,476,-0.3324860269539244,409.0,Medium
2025-08-04,UA,617,-0.332767911170412,410.0,Medium
2025-08-04,OO,5280,-0.33333075679685953,411.0,Medium
2025-08-04,YX,3694,-0.3369075765995335,412.0,Medium
2025-08-04,UA,1485,-0.33704272544369906,413.0,Medium
2025-08-04,UA,1129,-0.3377132345758014,414.0,Medium
2025-08-04,UA,2211,-0.3384035683440939,415.0,Medium
2025-08-04,OO,5383,-0.34002948313611026,416.0,Medium
2025-08-04,G7,4519,-0.3409168269938274,417.0,Medium
2025-08-04,UA,1069,-0.3410035003391968,418.0,Medium
2025-08-04,G7,4458,-0.3433272979734537,419.0,Medium
2025-08-04,OO,5275,-0.3439062283717089,420.0,Medium
2025-08-04,OO,5843,-0.3443668459016022,421.0,Medium
2025-08-04,UA,2418,-0.34539777709082037,422.0,Medium
2025-08-04,YX,3551,-0.34608567594226836,423.0,Medium
2025-08-04,YX,3668,-0.34775733752872834,424.0,Medium
2025-08-04,OO,5108,-0.3499893347689095,425.0,Easy
2025-08-04,UA,1741,-0.3501043592132503,426.0,Easy
2025-08-04,UA,1583,-0.3546524602945115,427.0,Easy
2025-08-04,G7,4387,-0.355403044375813,428.0,Easy
2025-08-04,OO,5712,-0.3593046493862701,429.0,Easy
2025-08-04,OO,5392,-0.3598200434736839,430.0,Easy
2025-08-04,OO,5135,-0.36008246203483196,431.0,Easy
2025-08-04,G7,4461,-0.3609673486684611,432.0,Easy
2025-08-04,OO,5585,-0.3665792864391674,433.0,Easy
2025-08-04,UA,1776,-0.3673325883415926,434.0,Easy
2025-08-04,OO,5538,-0.36755057750252224,435.0,Easy
2025-08-04,UA,2059,-0.36797642127104124,436.0,Easy
2025-08-04,UA,669,-0.3700249202812239,437.0,Easy
2025-08-04,OO,5448,-0.3721812788063768,438.0,Easy
2025-08-04,OO,5474,-0.37248912055426947,439.0,Easy
2025-08-04,UA,1113,-0.37260858541309855,440.0,Easy
2025-08-04,YX,3520,-0.37401783859949417,441.0,Easy
2025-08-04,OO,5219,-0.3744794168774262,442.0,Easy
2025-08-04,OO,5737,-0.3771169120686375,443.0,Easy
2025-08-04,UA,2369,-0.3803839745188871,444.0,Easy
2025-08-04,OO,5652,-0.38050748762053327,445.0,Easy
2025-08-04,YX,3654,-0.3807497605843895,446.0,Easy
2025-08-04,OO,5375,-0.3837496931334978,447.0,Easy
2025-08-04,UA,2640,-0.38415301837888627,448.0,Easy
2025-08-04,G7,4585,-0.38432358657935295,449.0,Easy
2025-08-04,UA,2609,-0.3861597387093782,450.0,Easy
2025-08-04,UA,1941,-0.3869990977697089,451.0,Easy
2025-08-04,OO,5309,-0.38824260125769444,452.0,Easy
2025-08-04,OO,4638,-0.3908625621644225,453.0,Easy
2025-08-04,OO,5122,-0.3937156347901302,454.0,Easy
2025-08-04,OO,5437,-0.39704570139273726,455.0,Easy
2025-08-04,G7,4429,-0.3975350017839481,456.0,Easy
2025-08-04,UA,708,-0.39868066435147304,457.0,Easy
2025-08-04,UA,2200,-0.40088965311374786,458.0,Easy
2025-08-04,G7,4546,-0.40304919546037266,459.0,Easy
2025-08-04,G7,4507,-0.40493599800495994,460.0,Easy
2025-08-04,OO,5094,-0.4077448173816762,461.0,Easy
2025-08-04,OO,5836,-0.4093405139986655,462.0,Easy
2025-08-04,UA,1946,-0.41748849883298883,463.0,Easy
2025-08-04,G7,4517,-0.417640498672534,464.0,Easy
2025-08-04,OO,5874,-0.4192706192129735,465.0,Easy
2025-08-04,OO,5272,-0.4193583456297759,466.0,Easy
2025-08-04,OO,5376,-0.41945164024525977,467.0,Easy
2025-08-04,UA,2629,-0.421324207894675,468.0,Easy
2025-08-04,G7,4518,-0.42410476640812284,469.0,Easy
2025-08-04,G7,4491,-0.4241582169962576,470.0,Easy
2025-08-04,OO,5103,-0.42437241686933996,471.0,Easy
2025-08-04,OO,5435,-0.4249297453632599,472.0,Easy
2025-08-04,UA,1413,-0.4258314950033474,473.0,Easy
2025-08-04,G7,4436,-0.42612463187040994,474.0,Easy
2025-08-04,YX,3536,-0.4272218086047136,475.0,Easy
2025-08-04,G7,4426,-0.42779263109789756,476.0,Easy
2025-08-04,OO,5534,-0.42811636996633734,477.0,Easy
2025-08-04,YX,3635,-0.43088149264957626,478.0,Easy
2025-08-04,UA,1178,-0.43358545902682244,479.0,Easy
2025-08-04,YX,3700,-0.4358072125102569,480.0,Easy
2025-08-04,UA,2414,-0.4378850069616912,481.0,Easy
2025-08-04,OO,5274,-0.43826701191736867,482.0,Easy
2025-08-04,G7,4610,-0.43922601650758974,483.0,Easy
2025-08-04,G7,4445,-0.44209718101565826,484.0,Easy
2025-08-04,UA,275,-0.444661817549683,485.0,Easy
2025-08-04,OO,5624,-0.44474374069191647,486.0,Easy
2025-08-04,YX,3690,-0.4449379936399424,487.0,Easy
2025-08-04,OO,5668,-0.4475790688341562,488.0,Easy
2025-08-04,OO,5555,-0.44822423176025455,489.0,Easy
2025-08-04,UA,1491,-0.44840495076420395,490.0,Easy
2025-08-04,UA,587,-0.44851899292197644,491.0,Easy
2025-08-04,OO,5915,-0.45036531107000716,492.0,Easy
2025-08-04,YX,3614,-0.4529249823467366,493.0,Easy
2025-08-04,G7,4563,-0.4562129807252525,494.0,Easy
2025-08-04,OO,5395,-0.46515634360296415,495.0,Easy
2025-08-04,OO,5999,-0.4707641858387469,496.0,Easy
2025-08-04,G7,4502,-0.4720209571462207,497.0,Easy
2025-08-04,OO,5045,-0.4732451870174987,498.0,Easy
2025-08-04,YX,3696,-0.473563868888764,499.0,Easy
2025-08-04,OO,5344,-0.4756694730670883,500.0,Easy
2025-08-04,OO,5646,-0.4776293825903442,501.0,Easy
2025-08-04,OO,5847,-0.4776401707422515,502.0,Easy
2025-08-04,OO,5215,-0.47767785245339983,503.0,Easy
2025-08-04,OO,5447,-0.4802663286546483,504.0,Easy
2025-08-04,OO,5250,-0.48366020576183943,505.0,Easy
2025-08-04,UA,2113,-0.48660936745191957,506.0,Easy
2025-08-04,UA,1974,-0.4868531249664162,507.0,Easy
2025-08-04,OO,5795,-0.48993530399118623,508.0,Easy
2025-08-04,OO,5790,-0.4914573760106007,509.0,Easy
2025-08-04,G7,4452,-0.49594610777788867,510.0,Easy
2025-08-04,OO,5821,-0.49662928762132197,511.0,Easy
2025-08-04,G7,4389,-0.49681160482907005,512.0,Easy
2025-08-04,YX,3628,-0.49709375646924336,513.0,Easy
2025-08-04,YX,3523,-0.497809428918505,514.0,Easy
2025-08-04,G7,4559,-0.49896342604496113,515.0,Easy
2025-08-04,UA,752,-0.4993921299553084,516.0,Easy
2025-08-04,UA,1793,-0.500055044529006,517.0,Easy
2025-08-04,YX,3601,-0.5003690083918324,518.0,Easy
2025-08-04,OO,5444,-0.5012983688367706,519.0,Easy
2025-08-04,G7,4613,-0.501731889645859,520.0,Easy
2025-08-04,UA,374,-0.5028412805793138,521.0,Easy
2025-08-04,OO,4712,-0.503392282695203,522.0,Easy
2025-08-04,G7,4597,-0.5081729886643311,523.0,Easy
2025-08-04,G7,4552,-0.513453801602536,524.0,Easy
2025-08-04,YX,3685,-0.5167961127928998,525.0,Easy
2025-08-04,UA,2865,-0.5174681609064954,526.0,Easy
2025-08-04,OO,5382,-0.5192119113135657,527.0,Easy
2025-08-04,YX,3610,-0.519678149431762,528.0,Easy
2025-08-04,G7,4482,-0.519906637431308,529.0,Easy
2025-08-04,G7,4584,-0.5207867698907889,530.0,Easy
2025-08-04,G7,4431,-0.523692360609957,531.0,Easy
2025-08-04,OO,5868,-0.5237823261602575,532.0,Easy
2025-08-04,G7,4558,-0.5324791061002834,533.0,Easy
2025-08-04,G7,4476,-0.5326491528050633,534.0,Easy
2025-08-04,OO,5470,-0.5336838845130794,535.0,Easy
2025-08-04,YX,3493,-0.53437485807429,536.0,Easy
2025-08-04,UA,2177,-0.5431124248296205,537.0,Easy
2025-08-04,G7,4530,-0.5452323633801772,538.0,Easy
2025-08-04,OO,5234,-0.5458432406131123,539.0,Easy
2025-08-04,G7,4542,-0.5564364283577037,540.0,Easy
2025-08-04,UA,1495,-0.5579298438485584,541.0,Easy
2025-08-04,OO,5353,-0.5593246352729125,542.0,Easy
2025-08-04,G7,4416,-0.5602409511223153,543.0,Easy
2025-08-04,OO,5352,-0.560275144600318,544.0,Easy
2025-08-04,G7,4504,-0.5654670335788184,545.0,Easy
2025-08-04,OO,4766,-0.5683801024007128,546.0,Easy
2025-08-04,OO,5420,-0.5723513843345941,547.0,Easy
2025-08-04,G7,4600,-0.5761569362584485,548.0,Easy
2025-08-04,G7,4184,-0.5764065952927937,549.0,Easy
2025-08-04,OO,4780,-0.5807071485905851,550.0,Easy
2025-08-04,OO,4791,-0.5811964489817959,551.0,Easy
2025-08-04,G7,4568,-0.5882270136949088,552.0,Easy
2025-08-04,G7,4588,-0.5883412808175663,553.0,Easy
2025-08-04,OO,5946,-0.605677940663568,554.0,Easy
2025-08-04,OO,5610,-0.6058843917864625,555.0,Easy
2025-08-04,OO,4778,-0.618189508819134,556.0,Easy
2025-08-04,OO,5229,-0.6243999382324416,557.0,Easy
2025-08-04,OO,5138,-0.6247044390449342,558.0,Easy
2025-08-04,OO,5230,-0.636076129414496,559.0,Easy
2025-08-04,OO,5026,-0.6803676193527413,560.0,Easy
2025-08-04,OO,5253,-0.698550989713399,561.0,Easy
2025-08-04,OO,5020,-0.7290013397967812,562.0,Easy
2025-08-04,OO,5643,-0.7357541380503672,563.0,Easy
2025-08-04,OO,5021,-0.8442837707769997,564.0,Easy
2025-08-04,OO,5027,-0.8719890318487387,565.0,Easy
2025-08-05,OO,5103,5.52718673521689,1.0,Difficult
2025-08-05,UA,2418,2.9408221507958467,2.0,Difficult
2025-08-05,UA,1761,2.895979233459635,3.0,Difficult
2025-08-05,OO,5219,2.7851211204508863,4.0,Difficult
2025-08-05,UA,533,2.3376623437603152,5.0,Difficult
2025-08-05,UA,881,2.2670907624624674,6.0,Difficult
2025-08-05,UA,953,2.2173825767168003,7.0,Difficult
2025-08-05,UA,972,2.2000131475585603,8.0,Difficult
2025-08-05,UA,3,2.012223702404102,9.0,Difficult
2025-08-05,UA,1803,1.9590419226023863,10.0,Difficult
2025-08-05,UA,359,1.7407423683941483,11.0,Difficult
2025-08-05,UA,845,1.7030508680049368,12.0,Difficult
2025-08-05,UA,2657,1.6250822610865796,13.0,Difficult
2025-08-05,UA,944,1.5881357505829545,14.0,Difficult
2025-08-05,UA,422,1.5834766629036738,15.0,Difficult
2025-08-05,OO,5352,1.562513159463476,16.0,Difficult
2025-08-05,UA,2361,1.4951847436155887,17.0,Difficult
2025-08-05,UA,1421,1.355335492261925,18.0,Difficult
2025-08-05,UA,1620,1.3465334145165853,19.0,Difficult
2025-08-05,UA,219,1.3350839031311115,20.0,Difficult
2025-08-05,UA,1996,1.328002605482929,21.0,Difficult
2025-08-05,UA,1270,1.2852877950563995,22.0,Difficult
2025-08-05,UA,1710,1.1638651426424496,23.0,Difficult
2025-08-05,UA,1740,1.156508398390021,24.0,Difficult
2025-08-05,UA,1857,1.1171529875961836,25.0,Difficult
2025-08-05,UA,1599,1.1017846393181605,26.0,Difficult
2025-08-05,UA,2254,1.0982491650629373,27.0,Difficult
2025-08-05,UA,912,1.0962419193717476,28.0,Difficult
2025-08-05,UA,907,1.0285421598797022,29.0,Difficult
2025-08-05,UA,1414,1.007146936900589,30.0,Difficult
2025-08-05,OO,4789,0.9347982738837056,31.0,Difficult
2025-08-05,OO,5577,0.9244307143089602,32.0,Difficult
2025-08-05,UA,2071,0.914383996788886,33.0,Difficult
2025-08-05,UA,1485,0.9029712645753855,34.0,Difficult
2025-08-05,UA,1068,0.8903830409366944,35.0,Difficult
2025-08-05,UA,343,0.8798445889743447,36.0,Difficult
2025-08-05,UA,2658,0.8727767578673951,37.0,Difficult
2025-08-05,UA,987,0.8536738190103691,38.0,Difficult
2025-08-05,UA,2389,0.8461714601922192,39.0,Difficult
2025-08-05,UA,1314,0.836261315199041,40.0,Difficult
2025-08-05,UA,2008,0.835638305730537,41.0,Difficult
2025-08-05,UA,1693,0.8282850425684257,42.0,Difficult
2025-08-05,UA,399,0.8257195561135616,43.0,Difficult
2025-08-05,OO,5292,0.821309208322551,44.0,Difficult
2025-08-05,UA,622,0.803144278217582,45.0,Difficult
2025-08-05,UA,938,0.7734873170055312,46.0,Difficult
2025-08-05,UA,695,0.7664184491828325,47.0,Difficult
2025-08-05,UA,286,0.76502746851994,48.0,Difficult
2025-08-05,UA,2004,0.7591648550564922,49.0,Difficult
2025-08-05,UA,2172,0.7481680197674209,50.0,Difficult
2025-08-05,OO,5099,0.7324891874391461,51.0,Difficult
2025-08-05,UA,609,0.7059356656000556,52.0,Difficult
2025-08-05,UA,2075,0.7017740018697292,53.0,Difficult
2025-08-05,UA,2232,0.6915272036649602,54.0,Difficult
2025-08-05,UA,2154,0.6838234798545823,55.0,Difficult
2025-08-05,UA,1583,0.6825382408229258,56.0,Difficult
2025-08-05,UA,1634,0.6584685612472669,57.0,Difficult
2025-08-05,UA,2665,0.657079567015269,58.0,Difficult
2025-08-05,UA,503,0.6554493336756917,59.0,Difficult
2025-08-05,UA,1584,0.6471723785196226,60.0,Difficult
2025-08-05,UA,2099,0.6405465458908123,61.0,Difficult
2025-08-05,UA,1577,0.6365581645582523,62.0,Difficult
2025-08-05,UA,349,0.6323906058302589,63.0,Difficult
2025-08-05,UA,2481,0.6299700898506115,64.0,Difficult
2025-08-05,UA,2343,0.6263280319811348,65.0,Difficult
2025-08-05,UA,2465,0.6241855368613216,66.0,Difficult
2025-08-05,UA,468,0.6230454068665697,67.0,Difficult
2025-08-05,OO,5601,0.6169835951646896,68.0,Difficult
2025-08-05,UA,1983,0.5792541317767635,69.0,Difficult
2025-08-05,UA,2144,0.5746412288494553,70.0,Difficult
2025-08-05,UA,1658,0.5669966026726669,71.0,Difficult
2025-08-05,UA,2378,0.5431081538246024,72.0,Difficult
2025-08-05,UA,2483,0.5417079867787661,73.0,Difficult
2025-08-05,UA,2179,0.5401022753780832,74.0,Difficult
2025-08-05,UA,2059,0.5078962915101318,75.0,Difficult
2025-08-05,UA,2691,0.500534033873999,76.0,Difficult
2025-08-05,UA,1477,0.4881295463065469,77.0,Difficult
2025-08-05,UA,1124,0.48662525736124407,78.0,Difficult
2025-08-05,UA,2337,0.48204020457417185,79.0,Difficult
2025-08-05,UA,2629,0.47391402366645374,80.0,Difficult
2025-08-05,UA,1823,0.47068846885883,81.0,Difficult
2025-08-05,YX,3536,0.45804629456910145,82.0,Difficult
2025-08-05,UA,1144,0.4521321461104556,83.0,Difficult
2025-08-05,UA,2652,0.4446565971893419,84.0,Difficult
2025-08-05,UA,980,0.44218641636426687,85.0,Difficult
2025-08-05,UA,929,0.43657666459372485,86.0,Difficult
2025-08-05,UA,2323,0.43241677415942853,87.0,Difficult
2025-08-05,UA,1811,0.419385313979807,88.0,Difficult
2025-08-05,UA,2616,0.4107228153549026,89.0,Difficult
2025-08-05,UA,1316,0.41027690293499286,90.0,Difficult
2025-08-05,UA,1975,0.40797080292512095,91.0,Difficult
2025-08-05,UA,909,0.4075295332590578,92.0,Difficult
2025-08-05,OO,5729,0.3999365329841677,93.0,Difficult
2025-08-05,UA,763,0.38773719646778865,94.0,Difficult
2025-08-05,UA,602,0.38742028417814733,95.0,Difficult
2025-08-05,UA,2138,0.37279692947780313,96.0,Difficult
2025-08-05,YX,3598,0.37048944350710383,97.0,Difficult
2025-08-05,UA,777,0.3646780772110117,98.0,Difficult
2025-08-05,UA,2201,0.3586147240791858,99.0,Difficult
2025-08-05,UA,2225,0.35845580619509293,100.0,Difficult
2025-08-05,YX,3568,0.3497939902048513,101.0,Difficult
2025-08-05,UA,2426,0.339657056864968,102.0,Difficult
2025-08-05,UA,721,0.335386681259647,103.0,Difficult
2025-08-05,UA,1878,0.3320642723240506,104.0,Difficult
2025-08-05,G7,4380,0.32927887960559915,105.0,Difficult
2025-08-05,UA,2278,0.32186097756252,106.0,Difficult
2025-08-05,UA,1168,0.31738588696758024,107.0,Difficult
2025-08-05,UA,2666,0.3137288008633901,108.0,Difficult
2025-08-05,UA,758,0.29532026797943267,109.0,Difficult
2025-08-05,UA,563,0.29263905664540324,110.0,Difficult
2025-08-05,UA,2067,0.28796677591834074,111.0,Difficult
2025-08-05,UA,1830,0.287306682483626,112.0,Difficult
2025-08-05,UA,2147,0.2864441119208066,113.0,Difficult
2025-08-05,UA,970,0.282553081183773,114.0,Difficult
2025-08-05,UA,1306,0.28199520002361955,115.0,Difficult
2025-08-05,OO,5045,0.2814134661909225,116.0,Difficult
2025-08-05,UA,481,0.2752397916166822,117.0,Difficult
2025-08-05,UA,288,0.2667552826698788,118.0,Difficult
2025-08-05,OO,5262,0.2651004398124879,119.0,Difficult
2025-08-05,UA,2039,0.26198231945958544,120.0,Difficult
2025-08-05,UA,1044,0.2599417643235249,121.0,Difficult
2025-08-05,UA,2155,0.25968987581949066,122.0,Difficult
2025-08-05,OO,5140,0.25742925793652066,123.0,Difficult
2025-08-05,G7,4406,0.25471244702418255,124.0,Difficult
2025-08-05,UA,1967,0.2453545032462227,125.0,Difficult
2025-08-05,UA,1328,0.24215132793028293,126.0,Difficult
2025-08-05,UA,2333,0.23926795808048942,127.0,Difficult
2025-08-05,UA,1113,0.23583886749833527,128.0,Difficult
2025-08-05,UA,1989,0.23259015460395294,129.0,Difficult
2025-08-05,UA,1304,0.22846781599145374,130.0,Difficult
2025-08-05,UA,2370,0.22739830043044507,131.0,Difficult
2025-08-05,UA,1041,0.203561761098231,132.0,Difficult
2025-08-05,UA,2137,0.20245202791321953,133.0,Medium
2025-08-05,G7,4611,0.1927517536696099,134.0,Medium
2025-08-05,UA,307,0.1896030890339939,135.0,Medium
